id,event_id,map,date,team1,team2,team1_score,team2_score,team1_rating,team2_rating,team1_first_kills,team2_first_kills,team1_clutches,team2_clutches
60015,3247,7,2018-01-22 15:15,5929,7532,16,8,1.20 , 0.94,13 , 11,3 , 1
60021,3247,4,2018-01-22 19:20,5973,6094,12,16,0.97 , 1.15,9 , 19,0 , 3
60001,3247,3,2018-01-21 22:35,5378,5752,7,16,0.74 , 1.37,8 , 15,0 , 1
60000,3247,1,2018-01-21 21:10,6137,6667,12,16,0.90 , 1.15,13 , 15,2 , 0
59999,3247,7,2018-01-21 19:45,7532,7533,16,12,1.17 , 0.95,20 , 8,2 , 0
59997,3247,3,2018-01-21 18:35,4991,6665,16,8,1.21 , 0.85,16 , 8,2 , 1
59969,3247,4,2018-01-20 22:45,7532,4608,1,16,0.52 , 1.63,5 , 12,0 , 3
59985,3247,8,2018-01-21 16:10,5973,4608,9,16,0.79 , 1.33,5 , 20,1 , 4
59977,3247,3,2018-01-21 15:10,4494,6094,16,3,1.56 , 0.52,13 , 6,0 , 1
59970,3247,6,2018-01-20 23:45,6665,7533,16,14,1.25 , 0.84,18 , 12,1 , 1
59968,3247,4,2018-01-20 21:40,5378,4991,6,16,0.65 , 1.51,10 , 12,1 , 0
59967,3247,3,2018-01-20 20:15,6137,4494,16,12,1.14 , 0.95,13 , 15,3 , 2
59966,3247,4,2018-01-20 19:10,5995,5973,16,8,1.32 , 0.82,16 , 8,2 , 4
59965,3247,6,2018-01-20 18:20,6667,6094,16,3,1.59 , 0.50,16 , 3,3 , 1
59958,3247,4,2018-01-20 15:15,7367,6651,19,16,1.08 , 1.00,21 , 14,5 , 1
59964,3247,7,2018-01-20 16:50,5929,5752,16,13,1.12 , 1.05,17 , 11,4 , 1
59935,3247,5,2018-01-19 22:15,6651,4608,16,5,1.50 , 0.70,16 , 5,2 , 1
59936,3247,3,2018-01-19 23:20,6137,5929,16,13,1.12 , 0.95,19 , 10,2 , 2
59932,3247,1,2018-01-19 20:10,6665,4494,2,16,0.58 , 1.60,7 , 11,0 , 2
59934,3247,1,2018-01-19 21:15,5752,5995,8,16,0.93 , 1.21,11 , 13,0 , 1
59929,3247,1,2018-01-19 19:00,4991,6667,8,16,0.86 , 1.28,8 , 16,1 , 3
57807,2998,4,2017-11-25 15:25,6665,6667,16,14,1.08 , 0.99,14 , 16,2 , 2
59927,3247,4,2018-01-19 18:00,7532,5973,5,16,0.58 , 1.54,8 , 13,2 , 0
57837,2998,1,2017-11-25 18:25,6665,6137,16,19,0.82 , 1.25,13 , 22,1 , 0
59926,3247,1,2018-01-19 17:05,5378,7367,3,16,0.74 , 1.39,6 , 13,0 , 2
59930,3247,8,2018-01-19 15:10,7533,6094,10,16,0.96 , 1.18,13 , 13,2 , 2
57823,2998,3,2017-11-25 18:25,6665,6137,16,11,1.16 , 1.00,14 , 13,4 , 2
57830,2998,4,2017-11-25 18:25,6665,6137,8,16,0.82 , 1.24,14 , 10,1 , 1
57804,2998,7,2017-11-25 15:25,5995,4411,16,7,1.34 , 0.85,13 , 10,1 , 1
57805,2998,3,2017-11-25 15:25,7533,6137,12,16,0.94 , 1.15,11 , 17,1 , 0
57798,2998,3,2017-11-25 14:10,6137,6667,8,16,0.76 , 1.38,9 , 15,2 , 2
57797,2998,8,2017-11-25 14:10,6665,5995,16,4,1.40 , 0.78,14 , 6,2 , 1
49303,2635,4,2017-07-09 14:00,5752,6137,14,16,0.98 , 1.10,13 , 17,1 , 0
49300,2635,6,2017-07-09 14:00,5752,6137,12,16,0.86 , 1.25,11 , 17,2 , 2
49299,2635,7,2017-07-09 14:00,5752,6137,9,16,0.84 , 1.29,9 , 16,1 , 2
49285,2635,1,2017-07-08 17:15,6667,6137,16,19,0.97 , 1.06,19 , 15,2 , 1
49282,2635,8,2017-07-08 17:15,6667,6137,4,16,0.54 , 1.51,6 , 14,1 , 0
49277,2635,8,2017-07-08 14:00,4608,5752,14,16,1.04 , 1.15,14 , 16,2 , 4
49207,2635,6,2017-07-07 11:05,4411,5752,10,16,0.97 , 1.13,9 , 16,1 , 2
49238,2635,7,2017-07-07 17:55,6615,6137,7,16,0.78 , 1.26,7 , 16,1 , 1
49272,2635,3,2017-07-08 14:00,4608,5752,13,16,1.02 , 1.03,13 , 16,1 , 0
49236,2635,1,2017-07-07 17:55,6615,6137,9,16,0.92 , 1.17,14 , 11,0 , 2
49232,2635,3,2017-07-07 17:55,6615,6137,16,10,1.12 , 0.94,13 , 13,2 , 2
49220,2635,8,2017-07-07 15:15,6667,5973,16,9,1.25 , 0.81,13 , 12,0 , 2
49223,2635,6,2017-07-07 15:15,6667,5973,16,5,1.44 , 0.70,18 , 3,2 , 1
49215,2635,7,2017-07-07 11:05,4411,5752,6,16,0.73 , 1.42,12 , 10,1 , 1
49211,2635,1,2017-07-07 11:05,4411,5752,16,11,1.19 , 0.91,11 , 16,1 , 2
49191,2635,5,2017-07-07 08:00,4608,5995,16,13,1.10 , 0.99,15 , 14,1 , 2
49181,2635,8,2017-07-07 08:00,4608,5995,19,17,1.15 , 0.95,17 , 19,3 , 2
49128,2635,4,2017-07-06 14:40,6137,5995,11,16,1.05 , 1.11,14 , 13,2 , 2
49150,2635,4,2017-07-06 20:30,7533,6667,7,16,0.71 , 1.46,7 , 16,1 , 1
49121,2635,6,2017-07-06 12:25,5752,7010,16,11,1.17 , 0.97,11 , 16,3 , 2
49151,2635,4,2017-07-06 18:25,5752,4494,22,20,1.10 , 1.02,20 , 22,2 , 4
49134,2635,3,2017-07-06 17:15,4991,6137,6,16,0.68 , 1.42,5 , 17,0 , 2
49072,2635,1,2017-07-05 17:20,4411,4494,16,10,1.25 , 0.86,16 , 10,3 , 0
49131,2635,6,2017-07-06 15:55,6667,6615,10,16,1.03 , 1.11,10 , 16,0 , 1
49124,2635,3,2017-07-06 13:40,4608,4494,16,4,1.50 , 0.56,13 , 7,0 , 0
49061,2635,7,2017-07-05 14:55,7010,5995,7,16,0.86 , 1.28,7 , 16,0 , 1
49099,2635,3,2017-07-06 10:00,5929,4991,3,16,0.61 , 1.54,4 , 15,1 , 2
49117,2635,4,2017-07-06 10:55,7533,7175,16,14,1.04 , 1.02,16 , 14,0 , 3
49080,2635,7,2017-07-05 18:25,5973,6615,16,5,1.42 , 0.77,12 , 9,2 , 2
49067,2635,8,2017-07-05 16:00,4991,6667,12,16,0.94 , 1.11,13 , 15,2 , 1
49059,2635,1,2017-07-05 13:45,7533,6137,10,16,0.93 , 1.12,12 , 14,1 , 3
49058,2635,6,2017-07-05 12:30,5929,4608,9,16,0.87 , 1.24,11 , 14,3 , 0
49051,2635,7,2017-07-05 11:20,4863,5752,9,16,0.75 , 1.32,8 , 17,0 , 1
49046,2635,7,2017-07-05 10:00,7175,5378,16,9,1.28 , 0.75,15 , 10,0 , 0
49038,2635,1,2017-07-04 22:05,5995,4411,6,16,0.66 , 1.42,8 , 14,1 , 1
49035,2635,5,2017-07-04 20:55,4494,6667,16,12,1.12 , 0.94,18 , 10,0 , 2
49036,2635,6,2017-07-04 20:50,7010,5973,15,19,0.88 , 1.15,16 , 18,2 , 2
49025,2635,3,2017-07-04 19:00,5929,6615,9,16,0.93 , 1.20,13 , 12,1 , 1
49027,2635,6,2017-07-04 17:45,5752,4608,32,34,1.05 , 1.07,33 , 33,4 , 6
49017,2635,4,2017-07-04 17:45,4863,7533,6,16,0.70 , 1.47,9 , 13,0 , 2
49041,2635,3,2017-07-04 16:35,6137,5378,16,9,1.24 , 0.82,14 , 11,1 , 0
49011,2635,3,2017-07-04 16:35,4991,7175,16,6,1.30 , 0.79,14 , 8,1 , 1
49040,2635,4,2017-07-04 14:45,4608,5973,7,16,0.71 , 1.38,10 , 13,1 , 0
49004,2635,7,2017-07-04 14:15,7533,6615,9,16,0.83 , 1.33,8 , 17,4 , 3
49003,2635,1,2017-07-04 12:45,4411,5752,16,12,1.23 , 0.85,22 , 6,3 , 3
49001,2635,1,2017-07-04 12:45,4863,5995,9,16,0.81 , 1.32,10 , 15,2 , 0
49042,2635,7,2017-07-04 11:25,7010,5378,16,12,1.11 , 0.94,17 , 11,1 , 2
49039,2635,1,2017-07-04 11:25,6137,5929,14,16,0.87 , 1.24,12 , 18,1 , 1
57784,2998,6,2017-11-25 13:00,4411,6137,4,16,0.63 , 1.54,9 , 11,3 , 0
48984,2635,4,2017-07-04 10:00,6667,7175,16,14,1.00 , 1.08,16 , 14,1 , 2
48983,2635,6,2017-07-04 10:00,4494,4991,16,11,1.23 , 0.93,14 , 13,3 , 1
57796,2998,6,2017-11-25 14:10,4411,7533,16,2,1.49 , 0.68,12 , 6,1 , 1
57788,2998,8,2017-11-25 13:00,6665,7533,15,15,1.09 , 1.00,13 , 17,1 , 1
57785,2998,3,2017-11-25 13:00,5995,6667,8,16,0.78 , 1.27,15 , 9,0 , 1
57775,2998,8,2017-11-25 10:45,6665,4411,16,5,1.38 , 0.77,14 , 7,4 , 0
57774,2998,6,2017-11-25 10:45,6667,7533,13,16,1.13 , 1.02,17 , 12,1 , 3
57772,2998,7,2017-11-25 10:45,6137,5995,16,8,1.40 , 0.73,13 , 11,2 , 3
57769,2998,3,2017-11-25 09:00,7533,5995,15,15,1.02 , 1.03,15 , 15,1 , 1
65666,3491,6,2018-04-22 09:00,4608,6651,16,12,1.30 , 0.83,19 , 9,0 , 1
57767,2998,6,2017-11-25 09:00,6667,4411,15,15,1.05 , 1.04,17 , 13,1 , 2
57765,2998,4,2017-11-25 09:00,6665,6137,16,3,1.49 , 0.61,10 , 9,1 , 0
65682,3491,5,2018-04-22 14:50,4608,6665,4,16,0.81 , 1.32,9 , 11,0 , 4
65650,3491,6,2018-04-21 16:50,4411,4991,13,16,0.91 , 1.11,12 , 17,1 , 1
65668,3491,3,2018-04-22 11:25,6665,4991,16,12,1.09 , 0.98,11 , 17,1 , 0
65667,3491,8,2018-04-22 11:25,6665,4991,16,5,1.54 , 0.53,14 , 7,1 , 1
65665,3491,5,2018-04-22 09:00,4608,6651,16,7,1.43 , 0.63,18 , 5,0 , 1
65646,3491,4,2018-04-21 16:50,4411,4991,16,5,1.28 , 0.78,12 , 9,1 , 0
65641,3491,3,2018-04-21 16:50,4411,4991,9,16,0.81 , 1.34,12 , 13,2 , 1
65632,3491,5,2018-04-21 14:15,6665,6667,16,6,1.40 , 0.73,15 , 7,2 , 2
65629,3491,3,2018-04-21 14:15,6665,6667,16,11,1.29 , 0.78,18 , 9,2 , 0
65627,3491,6,2018-04-21 11:35,5752,6651,7,16,0.74 , 1.32,9 , 14,0 , 1
65620,3491,3,2018-04-21 11:35,5752,6651,18,22,0.99 , 1.14,15 , 25,3 , 2
65615,3491,4,2018-04-21 08:00,4608,4494,19,16,1.17 , 0.95,18 , 17,3 , 1
65614,3491,3,2018-04-21 08:00,4608,4494,16,9,1.30 , 0.80,15 , 10,1 , 3
65553,3491,6,2018-04-20 14:55,6651,5973,16,14,1.10 , 1.01,16 , 14,3 , 3
65545,3491,3,2018-04-20 14:55,6651,5973,16,8,1.19 , 0.92,13 , 11,3 , 0
65544,3491,8,2018-04-20 14:55,6651,5973,12,16,0.99 , 1.19,12 , 16,0 , 3
65537,3491,8,2018-04-20 08:00,5991,6667,3,16,0.61 , 1.51,8 , 11,0 , 1
65543,3491,7,2018-04-20 12:25,6211,4991,8,16,0.91 , 1.25,13 , 11,1 , 1
65542,3491,3,2018-04-20 12:25,6211,4991,13,16,1.03 , 1.09,11 , 18,1 , 2
65541,3491,3,2018-04-20 10:20,6137,4494,6,16,0.59 , 1.41,7 , 15,0 , 0
65540,3491,1,2018-04-20 10:20,6137,4494,10,16,1.02 , 1.14,16 , 10,1 , 3
65509,3491,7,2018-04-19 14:00,4991,4608,16,11,1.11 , 1.01,14 , 12,1 , 2
65536,3491,6,2018-04-20 08:00,5991,6667,14,16,1.07 , 1.05,17 , 13,4 , 2
65518,3491,1,2018-04-19 17:50,5973,6665,3,16,0.58 , 1.59,4 , 15,1 , 2
65515,3491,3,2018-04-19 17:50,5973,6665,16,14,1.12 , 1.02,16 , 13,3 , 1
65517,3491,8,2018-04-19 17:50,5973,6665,3,16,0.76 , 1.45,5 , 14,0 , 1
65511,3491,8,2018-04-19 14:00,4991,4608,14,16,0.93 , 1.19,11 , 19,1 , 2
65508,3491,4,2018-04-19 14:00,4991,4608,7,16,0.81 , 1.33,11 , 12,1 , 3
65507,3491,6,2018-04-19 10:55,4494,4411,11,16,0.93 , 1.11,9 , 18,0 , 2
65506,3491,8,2018-04-19 10:55,4494,4411,10,16,0.96 , 1.16,13 , 13,2 , 1
65505,3491,5,2018-04-19 10:55,4494,4411,16,9,1.22 , 0.85,16 , 9,1 , 0
65504,3491,3,2018-04-19 08:05,6667,5752,14,16,1.09 , 1.09,19 , 11,3 , 5
65503,3491,8,2018-04-19 08:05,6667,5752,13,16,0.99 , 1.16,18 , 11,3 , 1
65480,3491,6,2018-04-18 18:30,6651,5929,16,7,1.32 , 0.75,15 , 8,1 , 0
65473,3491,3,2018-04-18 17:20,4863,6211,12,16,0.99 , 1.19,13 , 15,1 , 4
65472,3491,3,2018-04-18 17:20,8481,6137,4,16,0.65 , 1.46,7 , 13,0 , 2
65466,3491,4,2018-04-18 16:10,6665,5929,16,2,1.58 , 0.49,10 , 8,0 , 0
65467,3491,1,2018-04-18 16:00,5991,5995,16,7,1.32 , 0.82,15 , 7,1 , 1
65465,3491,7,2018-04-18 15:00,5973,6651,16,7,1.35 , 0.73,14 , 9,0 , 0
65463,3491,4,2018-04-18 14:30,4608,6211,16,4,1.44 , 0.72,6 , 14,1 , 0
65459,3491,4,2018-04-18 13:20,4991,4863,16,4,1.32 , 0.81,11 , 9,0 , 0
65460,3491,3,2018-04-18 12:15,5752,5995,22,20,1.02 , 1.06,18 , 24,3 , 2
65458,3491,6,2018-04-18 12:15,6137,4411,13,16,0.88 , 1.22,13 , 16,1 , 3
65457,3491,3,2018-04-18 10:00,4494,8481,16,13,1.11 , 1.01,16 , 13,0 , 1
65455,3491,1,2018-04-18 10:00,6667,5991,16,1,1.64 , 0.49,12 , 5,2 , 0
59120,3313,3,2017-12-17 21:20,4494,6667,17,19,1.04 , 1.10,13 , 23,2 , 3
59114,3313,4,2017-12-17 21:20,4494,6667,18,22,0.99 , 1.16,18 , 22,3 , 4
59101,3313,6,2017-12-17 18:30,4991,6667,11,16,0.88 , 1.22,11 , 16,3 , 2
59110,3313,5,2017-12-17 21:20,4494,6667,16,14,1.11 , 1.00,18 , 12,2 , 1
59095,3313,8,2017-12-17 18:30,4991,6667,7,16,0.77 , 1.34,9 , 14,2 , 2
59086,3313,5,2017-12-17 14:15,6665,4494,9,16,0.84 , 1.19,11 , 14,0 , 0
59078,3313,4,2017-12-17 14:15,6665,4494,16,7,1.25 , 0.78,12 , 11,1 , 1
59072,3313,6,2017-12-17 14:15,6665,4494,12,16,0.94 , 1.16,12 , 16,1 , 4
59006,3313,5,2017-12-16 20:05,6615,4494,7,16,0.76 , 1.41,8 , 15,3 , 1
59026,3313,8,2017-12-16 22:35,6667,5752,16,11,1.19 , 0.95,14 , 12,2 , 1
59016,3313,6,2017-12-16 20:05,6615,4494,12,16,1.00 , 1.16,18 , 10,2 , 5
59021,3313,3,2017-12-16 22:35,6667,5752,16,8,1.36 , 0.70,15 , 9,0 , 0
59002,3313,4,2017-12-16 17:15,5752,5973,16,10,1.15 , 0.94,13 , 13,3 , 0
58994,3313,3,2017-12-16 17:15,5752,5973,16,14,1.00 , 1.05,11 , 19,1 , 0
58976,3313,5,2017-12-16 14:15,6290,4494,3,16,0.77 , 1.39,10 , 9,0 , 3
58971,3313,6,2017-12-16 14:15,6290,4494,9,16,0.89 , 1.17,8 , 17,0 , 1
58899,3313,8,2017-12-15 22:30,6665,6667,16,13,1.25 , 0.83,16 , 13,0 , 3
70102,3392,4,2018-07-08 14:15,4608,7532,16,8,1.29 , 0.82,13 , 11,2 , 2
58892,3313,3,2017-12-15 20:50,6667,5973,16,12,1.19 , 0.90,16 , 12,1 , 2
58889,3313,6,2017-12-15 19:20,5752,6665,11,16,0.90 , 1.25,11 , 16,0 , 3
58881,3313,7,2017-12-15 18:00,4991,6615,16,2,1.56 , 0.59,12 , 6,3 , 0
58873,3313,3,2017-12-15 16:45,6615,4494,16,4,1.54 , 0.61,17 , 3,1 , 1
58867,3313,7,2017-12-15 15:25,4991,6290,16,12,1.24 , 0.88,16 , 12,1 , 4
70099,3392,6,2018-07-08 14:15,4608,7532,16,10,1.19 , 0.93,12 , 14,1 , 1
70075,3392,4,2018-07-07 17:35,6667,7532,6,16,0.73 , 1.36,8 , 14,1 , 3
70095,3392,2,2018-07-08 14:15,4608,7532,11,16,0.89 , 1.25,11 , 16,1 , 0
70090,3392,8,2018-07-08 14:15,4608,7532,16,10,1.22 , 0.88,16 , 10,0 , 1
70067,3392,6,2018-07-07 17:35,6667,7532,13,16,1.03 , 1.05,17 , 12,1 , 3
70051,3392,2,2018-07-07 17:35,6667,7532,19,17,0.99 , 1.08,18 , 18,1 , 1
70035,3392,4,2018-07-07 13:00,6665,4608,13,16,1.05 , 1.14,16 , 13,2 , 3
70027,3392,5,2018-07-07 13:00,6665,4608,16,6,1.39 , 0.75,14 , 8,1 , 1
70021,3392,8,2018-07-07 13:00,6665,4608,13,16,0.94 , 1.15,11 , 18,1 , 1
70008,3392,2,2018-07-06 16:45,7532,5995,16,1,1.60 , 0.52,12 , 5,2 , 0
70005,3392,1,2018-07-06 16:45,7532,5995,19,17,1.03 , 1.15,19 , 17,5 , 3
70001,3392,6,2018-07-06 13:25,4608,4991,16,10,1.28 , 0.80,16 , 10,3 , 1
70000,3392,8,2018-07-06 13:25,4608,4991,16,12,1.23 , 0.91,13 , 15,2 , 2
69988,3392,4,2018-07-05 17:35,6667,4991,16,1,1.61 , 0.52,14 , 3,2 , 0
69987,3392,3,2018-07-05 17:35,6667,4991,11,16,0.98 , 1.10,14 , 13,1 , 2
69982,3392,8,2018-07-05 17:35,6667,4991,16,4,1.51 , 0.66,13 , 7,2 , 1
69989,3392,4,2018-07-05 17:00,9215,7532,20,22,1.13 , 0.98,25 , 17,2 , 0
69985,3392,8,2018-07-05 17:00,9215,7532,16,9,1.28 , 0.82,11 , 14,1 , 2
69981,3392,1,2018-07-05 17:00,9215,7532,9,16,0.81 , 1.26,10 , 15,1 , 1
69959,3392,2,2018-07-05 14:20,6665,5995,19,16,1.19 , 0.82,21 , 14,1 , 2
69967,3392,5,2018-07-05 14:20,6665,5995,16,4,1.38 , 0.70,10 , 10,2 , 0
69977,3392,5,2018-07-05 13:50,4869,4608,7,16,0.72 , 1.46,7 , 16,3 , 3
69965,3392,3,2018-07-05 13:50,4869,4608,14,16,0.98 , 1.12,14 , 16,1 , 2
69958,3392,2,2018-07-05 13:50,4869,4608,16,14,1.06 , 1.00,18 , 12,1 , 1
69956,3392,4,2018-07-05 10:00,6211,7532,17,19,1.05 , 1.04,17 , 19,3 , 2
69953,3392,6,2018-07-05 10:00,6211,7532,12,16,0.94 , 1.14,11 , 17,1 , 1
69950,3392,2,2018-07-05 10:00,6211,7532,16,13,1.08 , 0.98,16 , 13,3 , 2
69955,3392,4,2018-07-05 10:00,7533,9215,12,16,0.84 , 1.34,9 , 19,2 , 1
69952,3392,8,2018-07-05 10:00,7533,9215,9,16,0.74 , 1.36,8 , 17,1 , 0
69949,3392,3,2018-07-05 10:00,7533,9215,16,14,1.10 , 1.07,16 , 14,5 , 2
69938,3392,1,2018-07-04 14:50,7532,4991,10,16,0.96 , 1.12,11 , 15,1 , 1
69941,3392,6,2018-07-04 14:50,7532,4991,4,16,0.70 , 1.43,10 , 10,1 , 1
69942,3392,8,2018-07-04 14:25,5752,4608,12,16,0.94 , 1.19,13 , 15,4 , 2
69937,3392,4,2018-07-04 14:25,5752,4608,14,16,1.00 , 1.11,16 , 14,1 , 2
69936,3392,3,2018-07-04 12:40,6667,9215,16,12,1.07 , 0.98,12 , 16,2 , 0
69915,3392,4,2018-07-03 17:50,4494,5995,9,16,0.87 , 1.19,11 , 14,0 , 1
69934,3392,2,2018-07-04 12:40,6667,9215,16,9,1.16 , 0.84,15 , 10,0 , 0
69932,3392,4,2018-07-04 11:50,4869,4494,19,17,1.04 , 1.06,20 , 16,3 , 3
69935,3392,3,2018-07-04 11:50,4869,4494,16,12,1.22 , 0.91,11 , 17,1 , 2
69931,3392,4,2018-07-04 10:00,5973,7533,11,16,0.98 , 1.09,16 , 11,2 , 1
69926,3392,6,2018-07-04 10:00,5973,7533,16,19,1.04 , 1.04,17 , 18,2 , 2
69907,3392,6,2018-07-03 17:00,6651,4608,5,16,0.85 , 1.29,11 , 10,0 , 2
69928,3392,6,2018-07-04 10:00,6211,7567,16,7,1.36 , 0.75,14 , 9,1 , 0
69924,3392,1,2018-07-04 10:00,6211,7567,16,8,1.38 , 0.69,18 , 6,1 , 1
69914,3392,3,2018-07-03 17:50,4494,5995,16,10,1.20 , 0.94,19 , 7,3 , 2
69910,3392,2,2018-07-03 17:50,4494,5995,14,16,0.94 , 1.18,15 , 15,3 , 2
69900,3392,8,2018-07-03 17:00,6651,4608,6,16,0.85 , 1.33,10 , 12,0 , 1
67238,3373,5,2018-05-20 18:20,5973,6665,14,16,1.05 , 1.10,18 , 12,2 , 2
69899,3392,8,2018-07-03 15:30,6665,5752,16,1,1.67 , 0.41,12 , 5,0 , 0
67250,3373,4,2018-05-20 18:20,5973,6665,12,16,0.90 , 1.18,12 , 15,1 , 0
69894,3392,3,2018-07-03 15:30,6665,5752,16,12,1.13 , 0.94,13 , 15,1 , 0
67248,3373,3,2018-05-20 18:20,5973,6665,16,14,1.11 , 1.00,19 , 11,2 , 2
67228,3373,2,2018-05-20 18:20,5973,6665,1,16,0.49 , 1.66,1 , 16,0 , 2
67169,3373,4,2018-05-19 20:05,6665,6667,16,6,1.39 , 0.78,13 , 9,3 , 1
67163,3373,3,2018-05-19 20:05,6665,6667,16,3,1.48 , 0.58,10 , 9,1 , 0
67157,3373,4,2018-05-19 17:00,4608,5973,10,16,0.90 , 1.20,9 , 17,0 , 1
67155,3373,2,2018-05-19 17:00,4608,5973,14,16,0.91 , 1.11,13 , 17,2 , 0
69885,3392,2,2018-07-03 12:40,6667,7567,16,9,1.47 , 0.72,17 , 8,1 , 5
69893,3392,6,2018-07-03 15:00,4411,4869,2,16,0.50 , 1.64,6 , 12,1 , 2
69890,3392,4,2018-07-03 15:00,4411,4869,6,16,0.78 , 1.30,6 , 16,0 , 0
69888,3392,4,2018-07-03 13:55,4991,7533,16,14,1.21 , 0.85,16 , 14,3 , 1
69887,3392,2,2018-07-03 13:50,7532,5973,16,7,1.28 , 0.82,13 , 10,2 , 0
69884,3392,1,2018-07-03 12:35,6211,9215,13,16,0.91 , 1.20,10 , 19,6 , 1
69883,3392,4,2018-07-03 11:10,5995,4608,16,14,1.07 , 1.04,17 , 13,0 , 2
69882,3392,2,2018-07-03 11:10,4494,6651,16,8,1.26 , 0.81,15 , 8,1 , 1
69880,3392,4,2018-07-03 10:10,4411,5752,3,16,0.66 , 1.43,8 , 11,0 , 1
69881,3392,5,2018-07-03 10:00,6665,4869,16,5,1.23 , 0.84,12 , 9,1 , 1
67116,3373,3,2018-05-18 20:10,6667,6137,16,5,1.41 , 0.82,10 , 11,4 , 1
67111,3373,8,2018-05-18 20:10,6667,6137,16,13,1.15 , 0.96,15 , 14,2 , 2
67105,3373,2,2018-05-18 17:00,4494,5973,4,16,0.69 , 1.42,9 , 11,1 , 0
67099,3373,3,2018-05-18 17:00,4494,5973,20,22,1.00 , 1.07,25 , 16,4 , 1
67080,3373,4,2018-05-17 20:00,5973,6665,7,16,0.71 , 1.37,7 , 16,2 , 1
67077,3373,5,2018-05-17 20:00,5973,6665,10,16,0.84 , 1.24,9 , 16,2 , 0
67081,3373,4,2018-05-17 19:10,6137,6615,16,13,1.03 , 0.99,17 , 12,1 , 0
67079,3373,2,2018-05-17 19:10,6137,6615,16,6,1.35 , 0.77,10 , 12,3 , 2
67076,3373,6,2018-05-17 19:10,6137,6615,14,16,0.99 , 1.11,14 , 16,2 , 1
67071,3373,5,2018-05-17 17:10,6667,4608,12,16,0.96 , 1.14,13 , 15,0 , 2
67063,3373,3,2018-05-17 16:50,7175,4494,14,16,0.91 , 1.21,11 , 19,3 , 3
67060,3373,1,2018-05-17 16:50,7175,4494,9,16,0.82 , 1.27,11 , 14,1 , 1
67055,3373,3,2018-05-17 15:00,6211,6137,11,16,0.97 , 1.13,11 , 16,1 , 2
67062,3373,3,2018-05-17 17:10,6667,4608,12,16,0.99 , 1.13,16 , 12,0 , 4
67046,3373,1,2018-05-17 15:00,6211,6137,7,16,0.76 , 1.32,7 , 16,1 , 2
67048,3373,5,2018-05-17 15:00,6615,5929,16,5,1.45 , 0.72,10 , 11,2 , 1
67045,3373,4,2018-05-17 15:00,6615,5929,16,4,1.51 , 0.60,11 , 9,1 , 0
67023,3373,8,2018-05-16 19:30,6137,6665,10,16,0.90 , 1.24,10 , 16,2 , 0
67021,3373,4,2018-05-16 19:30,6137,6665,11,16,0.88 , 1.17,10 , 17,2 , 1
67022,3373,5,2018-05-16 19:10,4494,6673,16,10,1.37 , 0.74,19 , 7,3 , 4
67020,3373,1,2018-05-16 19:10,4494,6673,16,14,1.20 , 0.93,20 , 10,2 , 1
67019,3373,4,2018-05-16 17:20,5929,5973,7,16,0.76 , 1.40,12 , 11,2 , 1
67015,3373,3,2018-05-16 17:20,5929,5973,11,16,0.91 , 1.18,15 , 12,2 , 0
67013,3373,3,2018-05-16 17:05,5752,7175,11,16,0.98 , 1.17,14 , 13,2 , 3
67018,3373,8,2018-05-16 17:05,5752,7175,7,16,0.78 , 1.38,7 , 16,2 , 1
67010,3373,4,2018-05-16 15:00,6615,4411,16,14,1.16 , 0.92,15 , 14,1 , 1
66975,3373,3,2018-05-15 22:10,7175,4608,16,19,0.92 , 1.22,21 , 14,2 , 2
67000,3373,3,2018-05-16 15:00,6615,4411,16,7,1.34 , 0.80,13 , 10,2 , 2
66965,3373,1,2018-05-15 22:10,7175,4608,16,11,1.13 , 1.03,13 , 14,2 , 3
67008,3373,1,2018-05-16 15:00,8008,6211,10,16,0.93 , 1.20,14 , 12,1 , 2
67001,3373,8,2018-05-16 15:00,8008,6211,13,16,0.92 , 1.26,15 , 14,1 , 2
66973,3373,3,2018-05-15 22:50,6673,7354,16,2,1.59 , 0.53,11 , 7,0 , 1
66969,3373,6,2018-05-15 22:50,6673,7354,16,8,1.28 , 0.85,15 , 9,2 , 1
66967,3373,1,2018-05-15 22:50,6673,7354,10,16,1.00 , 1.13,14 , 12,1 , 1
66968,3373,8,2018-05-15 22:10,7175,4608,13,16,0.89 , 1.18,15 , 14,0 , 0
66962,3373,3,2018-05-15 19:55,6667,4494,16,4,1.46 , 0.66,11 , 9,1 , 1
66959,3373,8,2018-05-15 19:55,6667,4494,16,14,1.12 , 1.05,19 , 11,2 , 2
66961,3373,3,2018-05-15 19:15,5752,8113,16,11,1.30 , 0.90,16 , 11,3 , 2
66963,3373,4,2018-05-15 19:15,5752,8113,16,1,1.57 , 0.54,14 , 2,0 , 0
66954,3373,1,2018-05-15 19:15,5752,8113,20,22,1.07 , 1.07,22 , 20,3 , 5
66451,3530,6,2018-05-06 05:10,6667,6665,16,14,1.09 , 1.03,16 , 14,3 , 1
66947,3373,4,2018-05-15 18:25,6137,4411,19,16,1.10 , 0.98,23 , 12,5 , 2
66944,3373,5,2018-05-15 18:20,6615,6665,3,16,0.66 , 1.50,7 , 12,1 , 2
66381,3530,3,2018-05-05 05:00,4863,6667,9,16,0.97 , 1.20,10 , 15,0 , 2
66448,3530,8,2018-05-06 05:10,6667,6665,22,20,1.03 , 1.10,24 , 18,3 , 0
